date,Apple,overlap,apple,aapl,apple store,apple watch,apple iphone,iphone,apple music,aapl stock price,aapl stock,apple pay,apple macbook,apple support,apple watch series 3,apple 4 watch,airpods,semiconductor,TSMC,apple factory,apple earnings,aapl earnings
2017-10-23,26.0,,26.0,16.0,42.0,19.0,12.0,29.0,18.0,20.0,18.0,18.0,38.0,65.0,8.0,1.0,3.0,51.0,26.0,18.0,1.0,3.0
2017-10-24,27.0,,27.0,15.0,46.0,21.0,14.0,29.0,19.0,35.0,19.0,37.0,43.0,59.0,7.0,0.0,3.0,65.0,31.0,20.0,5.0,8.0
2017-10-25,26.0,,26.0,11.0,40.0,20.0,14.0,29.0,17.0,18.0,20.0,28.0,42.0,77.0,9.0,1.0,2.0,62.0,18.0,14.0,3.0,3.0
2017-10-26,26.0,,26.0,13.0,48.0,22.0,14.0,29.0,20.0,28.0,25.0,22.0,42.0,65.0,9.0,1.0,3.0,64.0,16.0,22.0,4.0,10.0
2017-10-27,37.0,,37.0,25.0,100.0,22.0,26.0,39.0,20.0,34.0,36.0,22.0,40.0,67.0,12.0,0.0,3.0,56.0,19.0,11.0,10.0,13.0
2017-10-28,30.0,,30.0,9.0,50.0,24.0,16.0,35.0,21.0,3.0,11.0,17.0,38.0,55.0,10.0,1.0,3.0,32.0,9.0,15.0,2.0,3.0
2017-10-29,29.0,,29.0,3.0,47.0,25.0,16.0,35.0,16.0,3.0,7.0,21.0,44.0,61.0,7.0,1.0,3.0,36.0,9.0,38.0,3.0,0.0
2017-10-30,27.0,,27.0,23.0,44.0,20.0,14.0,30.0,18.0,31.0,32.0,15.0,37.0,63.0,9.0,1.0,3.0,58.0,10.0,16.0,8.0,16.0
2017-10-31,26.0,,26.0,27.0,45.0,18.0,14.0,30.0,19.0,39.0,39.0,16.0,36.0,51.0,8.0,1.0,3.0,44.0,13.0,16.0,8.0,22.0
2017-11-01,27.0,,27.0,27.0,50.0,22.0,14.0,30.0,19.0,42.0,33.0,18.0,41.0,72.0,9.0,1.0,3.0,71.0,18.0,16.0,17.0,62.0
2017-11-02,28.0,,28.0,46.0,53.0,23.0,15.0,31.0,20.0,36.0,60.0,20.0,42.0,68.0,9.0,1.0,3.0,65.0,21.0,18.0,60.0,94.0
2017-11-03,32.0,,32.0,50.0,76.0,24.0,22.0,44.0,22.0,71.0,62.0,26.0,36.0,75.0,8.0,1.0,4.0,70.0,11.0,14.0,21.0,8.0
2017-11-04,33.0,,33.0,8.0,70.0,25.0,20.0,46.0,22.0,9.0,11.0,25.0,38.0,68.0,11.0,0.0,4.0,24.0,20.0,13.0,5.0,0.0
2017-11-05,31.0,,31.0,5.0,57.0,27.0,19.0,41.0,23.0,6.0,6.0,22.0,54.0,71.0,10.0,1.0,3.0,39.0,20.0,15.0,3.0,0.0
2017-11-06,28.0,,28.0,25.0,53.0,24.0,18.0,37.0,19.0,30.0,23.0,23.0,41.0,67.0,10.0,1.0,3.0,73.0,26.0,31.0,5.0,6.0
2017-11-07,29.0,,29.0,21.0,55.0,22.0,16.0,35.0,19.0,33.0,26.0,21.0,43.0,75.0,10.0,0.0,3.0,79.0,21.0,17.0,4.0,6.0
2017-11-08,28.0,,28.0,20.0,46.0,21.0,16.0,32.0,19.0,55.0,21.0,24.0,42.0,63.0,10.0,0.0,3.0,51.0,13.0,20.0,1.0,3.0
2017-11-09,27.0,,27.0,21.0,46.0,21.0,15.0,33.0,20.0,50.0,27.0,24.0,45.0,62.0,8.0,0.0,3.0,58.0,13.0,26.0,2.0,3.0
2017-11-10,28.0,,28.0,17.0,49.0,23.0,15.0,33.0,33.0,34.0,22.0,22.0,49.0,64.0,7.0,0.0,3.0,59.0,29.0,11.0,1.0,0.0
2017-11-11,31.0,,31.0,4.0,57.0,26.0,16.0,36.0,26.0,6.0,8.0,21.0,41.0,63.0,11.0,0.0,3.0,43.0,3.0,20.0,0.0,3.0
2017-11-12,30.0,,30.0,2.0,50.0,25.0,16.0,37.0,25.0,3.0,3.0,16.0,49.0,58.0,10.0,1.0,3.0,42.0,6.0,25.0,1.0,0.0
2017-11-13,27.0,,27.0,14.0,48.0,24.0,15.0,31.0,18.0,50.0,20.0,23.0,41.0,64.0,9.0,1.0,3.0,71.0,15.0,22.0,0.0,0.0
2017-11-14,27.0,,27.0,14.0,47.0,23.0,13.0,30.0,24.0,15.0,27.0,22.0,49.0,70.0,8.0,1.0,3.0,62.0,10.0,13.0,1.0,0.0
2017-11-15,27.0,1.0,27.0,15.0,44.0,21.0,14.0,32.0,23.0,41.0,25.0,23.0,43.0,66.0,11.0,0.0,4.0,73.0,22.0,17.0,1.0,0.0
2017-11-16,27.0,1.0,27.0,15.0,53.0,23.0,13.0,31.0,22.0,34.0,21.0,20.0,49.0,75.0,10.0,1.0,4.0,63.0,22.0,19.0,1.0,1.0
2017-11-17,28.0,1.0,28.0,14.0,50.0,24.0,15.0,30.0,26.0,36.0,22.0,23.0,45.0,69.0,9.0,0.0,4.0,64.0,22.0,13.0,0.0,0.0
2017-11-18,30.0,1.0,30.0,3.0,55.0,26.0,16.0,34.0,23.0,8.0,3.0,24.0,49.0,64.0,11.0,1.0,4.0,45.0,13.0,29.0,1.0,0.0
2017-11-19,30.0,1.0,30.0,2.0,49.0,29.0,16.0,34.0,25.0,2.0,3.0,21.0,49.0,62.0,11.0,1.0,4.0,44.0,9.0,24.0,1.0,1.0
2017-11-20,30.0,1.0,30.0,12.0,50.0,28.0,15.0,31.0,22.0,20.0,23.0,18.0,48.0,59.0,15.0,1.0,4.0,67.0,15.0,25.0,0.0,1.0
2017-11-21,29.0,1.0,29.0,14.0,48.0,27.0,14.0,30.0,21.0,32.0,20.0,22.0,50.0,73.0,12.0,1.0,4.0,65.0,14.0,26.0,1.0,1.0
2017-11-22,33.0,1.0,33.0,12.0,52.0,29.0,14.0,31.0,21.0,49.0,20.0,21.0,50.0,66.0,17.0,1.0,4.0,59.0,10.0,26.0,1.0,0.0
2017-11-23,38.0,1.0,38.0,5.0,60.0,39.0,16.0,34.0,22.0,9.0,7.0,20.0,64.0,53.0,22.0,1.0,6.0,53.0,10.0,24.0,0.0,0.0
2017-11-24,41.0,1.0,41.0,9.0,81.0,56.0,21.0,38.0,24.0,18.0,15.0,22.0,94.0,61.0,41.0,2.0,9.0,51.0,22.0,46.0,2.0,0.0
2017-11-25,34.0,1.0,34.0,3.0,58.0,39.0,17.0,37.0,26.0,6.0,5.0,25.0,65.0,68.0,26.0,0.0,7.0,32.0,10.0,26.0,1.0,0.0
2017-11-26,32.0,1.0,32.0,3.0,53.0,35.0,16.0,35.0,28.0,0.0,3.0,21.0,56.0,64.0,27.0,1.0,6.0,42.0,6.0,27.0,1.0,0.0
2017-11-27,31.0,1.0,31.0,12.0,52.0,40.0,16.0,31.0,22.0,27.0,15.0,22.0,66.0,71.0,33.0,1.0,8.0,64.0,20.0,24.0,1.0,0.0
2017-11-28,28.0,1.0,28.0,15.0,46.0,30.0,15.0,30.0,21.0,34.0,23.0,21.0,61.0,74.0,24.0,1.0,6.0,69.0,18.0,17.0,1.0,0.0
2017-11-29,27.0,1.0,27.0,21.0,43.0,24.0,13.0,30.0,20.0,68.0,33.0,18.0,41.0,68.0,15.0,1.0,4.0,67.0,13.0,21.0,1.0,0.0
2017-11-30,26.0,1.0,26.0,17.0,45.0,25.0,13.0,29.0,23.0,28.0,21.0,22.0,45.0,72.0,12.0,1.0,5.0,79.0,19.0,35.0,1.0,2.0
2017-12-01,26.0,1.0,26.0,16.0,45.0,27.0,13.0,30.0,25.0,32.0,25.0,22.0,44.0,68.0,12.0,1.0,5.0,66.0,16.0,20.0,0.0,0.0
2017-12-02,30.0,1.0,30.0,3.0,60.0,28.0,16.0,37.0,26.0,14.0,7.0,51.0,41.0,100.0,12.0,0.0,5.0,34.0,8.0,31.0,0.0,0.0
2017-12-03,30.0,1.0,30.0,3.0,51.0,30.0,15.0,36.0,29.0,12.0,3.0,46.0,40.0,80.0,13.0,1.0,5.0,39.0,12.0,24.0,0.0,0.0
2017-12-04,28.0,1.0,28.0,17.0,49.0,26.0,14.0,31.0,22.0,37.0,21.0,41.0,44.0,68.0,11.0,1.0,5.0,87.0,10.0,16.0,1.0,2.0
2017-12-05,28.0,1.0,28.0,17.0,46.0,26.0,13.0,29.0,21.0,34.0,21.0,42.0,46.0,86.0,12.0,0.0,5.0,72.0,12.0,18.0,1.0,2.0
2017-12-06,27.0,1.0,27.0,14.0,43.0,24.0,13.0,30.0,24.0,48.0,22.0,36.0,45.0,77.0,9.0,1.0,5.0,62.0,19.0,18.0,1.0,0.0
2017-12-07,27.0,1.0,27.0,14.0,47.0,26.0,13.0,30.0,24.0,31.0,17.0,29.0,43.0,75.0,12.0,0.0,4.0,66.0,13.0,6.0,0.0,2.0
2017-12-08,27.0,1.0,27.0,12.0,46.0,26.0,14.0,30.0,28.0,35.0,19.0,29.0,43.0,68.0,12.0,1.0,5.0,63.0,15.0,28.0,0.0,9.0
2017-12-09,29.0,1.0,29.0,3.0,54.0,30.0,15.0,34.0,28.0,9.0,5.0,29.0,46.0,64.0,16.0,1.0,5.0,35.0,8.0,27.0,0.0,0.0
2017-12-10,29.0,1.0,29.0,2.0,52.0,31.0,15.0,34.0,30.0,9.0,3.0,28.0,51.0,66.0,12.0,0.0,5.0,49.0,0.0,24.0,1.0,0.0
2017-12-11,27.0,1.0,27.0,14.0,43.0,27.0,13.0,29.0,21.0,26.0,18.0,26.0,42.0,70.0,15.0,1.0,5.0,60.0,15.0,13.0,0.0,2.0
2017-12-12,26.0,1.0,26.0,14.0,44.0,27.0,13.0,28.0,22.0,44.0,25.0,23.0,42.0,66.0,12.0,0.0,6.0,66.0,21.0,27.0,2.0,1.0
2017-12-13,26.0,1.0,26.0,12.0,44.0,26.0,13.0,28.0,21.0,22.0,19.0,24.0,39.0,71.0,13.0,0.0,5.0,67.0,10.0,18.0,0.0,0.0
2017-12-14,27.0,1.0,27.0,12.0,43.0,26.0,12.0,28.0,21.0,34.0,17.0,22.0,40.0,58.0,15.0,1.0,5.0,59.0,10.0,15.0,1.0,1.0
2017-12-15,26.0,1.0,26.0,14.0,44.0,28.0,13.0,29.0,24.0,54.0,25.0,25.0,42.0,60.0,15.0,0.0,5.0,55.0,1.0,13.0,0.0,2.0
2017-12-16,29.0,1.0,29.0,4.0,55.0,34.0,14.0,33.0,27.0,9.0,6.0,28.0,42.0,66.0,17.0,1.0,7.0,34.0,12.0,23.0,1.0,0.0
2017-12-17,30.0,1.0,30.0,2.0,55.0,37.0,15.0,34.0,25.0,10.0,5.0,30.0,52.0,55.0,15.0,0.0,7.0,23.0,9.0,38.0,0.0,0.0
2017-12-18,28.0,1.0,28.0,13.0,50.0,33.0,14.0,30.0,23.0,33.0,15.0,27.0,41.0,68.0,14.0,1.0,7.0,61.0,14.0,22.0,0.0,2.0
2017-12-19,28.0,1.0,28.0,19.0,49.0,31.0,13.0,29.0,24.0,44.0,29.0,31.0,39.0,75.0,14.0,1.0,7.0,65.0,20.0,34.0,0.0,3.0
2017-12-20,28.0,1.0,28.0,14.0,51.0,31.0,13.0,30.0,25.0,33.0,17.0,30.0,47.0,63.0,13.0,0.0,7.0,63.0,12.0,15.0,2.0,1.0
2017-12-21,31.0,1.0,31.0,14.0,52.0,32.0,15.0,31.0,26.0,33.0,19.0,31.0,42.0,66.0,16.0,1.0,6.0,58.0,25.0,23.0,0.0,1.0
2017-12-22,30.0,1.0,30.0,13.0,55.0,33.0,15.0,32.0,24.0,27.0,16.0,28.0,34.0,62.0,18.0,1.0,6.0,41.0,14.0,38.0,1.0,3.0
2017-12-23,32.0,1.0,32.0,6.0,58.0,37.0,15.0,34.0,28.0,6.0,3.0,32.0,43.0,59.0,21.0,1.0,6.0,13.0,8.0,17.0,0.0,0.0
2017-12-24,33.0,1.0,33.0,3.0,56.0,42.0,15.0,35.0,35.0,4.0,3.0,27.0,39.0,66.0,19.0,1.0,7.0,21.0,7.0,35.0,2.0,0.0
2017-12-25,43.0,1.0,43.0,3.0,55.0,91.0,20.0,43.0,50.0,5.0,5.0,24.0,50.0,74.0,54.0,2.0,12.0,29.0,7.0,31.0,2.0,0.0
2017-12-26,39.0,1.0,39.0,19.0,64.0,74.0,19.0,38.0,38.0,42.0,22.0,26.0,53.0,84.0,43.0,1.0,10.0,52.0,7.0,50.0,1.0,3.0
2017-12-27,34.0,1.0,34.0,17.0,58.0,52.0,17.0,35.0,27.0,46.0,22.0,27.0,52.0,82.0,28.0,0.0,8.0,41.0,8.0,17.0,4.0,3.0
2017-12-28,33.0,1.0,33.0,16.0,56.0,41.0,16.0,33.0,28.0,51.0,23.0,27.0,48.0,91.0,22.0,1.0,7.0,49.0,8.0,25.0,1.0,0.0
2017-12-29,36.0,1.0,36.0,17.0,59.0,40.0,19.0,35.0,32.0,31.0,21.0,28.0,42.0,82.0,19.0,1.0,5.0,40.0,12.0,39.0,0.0,1.0
2017-12-30,32.0,1.0,32.0,4.0,53.0,36.0,17.0,34.0,32.0,9.0,7.0,30.0,42.0,75.0,16.0,1.0,6.0,26.0,12.0,44.0,1.0,0.0
2017-12-31,29.0,1.0,29.0,3.0,53.0,31.0,14.0,31.0,28.0,3.0,4.0,22.0,38.0,68.0,14.0,0.0,5.0,21.0,3.0,31.0,1.0,1.0
2018-01-01,28.0,1.0,28.0,3.0,56.0,31.0,14.0,31.0,24.0,0.0,3.0,20.0,41.0,52.0,13.0,1.0,5.0,24.0,9.0,22.0,0.0,0.0
2018-01-02,30.0,1.0,30.0,15.0,57.0,29.0,16.0,33.0,25.0,32.0,23.0,25.0,45.0,80.0,13.0,1.0,5.0,53.0,24.0,33.0,1.0,1.0
2018-01-03,29.0,1.0,29.0,14.0,53.0,28.0,16.0,30.0,26.0,33.0,20.0,24.0,48.0,77.0,14.0,1.0,6.0,59.0,18.0,26.0,1.0,1.0
2018-01-04,28.0,1.0,28.0,15.0,54.0,27.0,15.0,30.0,23.0,42.0,26.0,27.0,46.0,70.0,11.0,1.0,5.0,52.0,18.0,27.0,1.0,8.0
2018-01-05,28.0,1.0,28.0,19.0,57.0,26.0,14.0,29.0,24.0,44.0,25.0,24.0,45.0,77.0,11.0,1.0,5.0,54.0,20.0,29.0,1.0,5.0
2018-01-06,29.0,1.0,29.0,5.0,55.0,28.0,15.0,31.0,23.0,12.0,5.0,23.0,42.0,74.0,11.0,1.0,6.0,26.0,14.0,27.0,1.0,3.0
2018-01-07,28.0,1.0,28.0,2.0,49.0,27.0,14.0,31.0,23.0,0.0,3.0,25.0,40.0,77.0,11.0,1.0,5.0,35.0,14.0,28.0,0.0,1.0
2018-01-08,26.0,1.0,26.0,14.0,44.0,24.0,12.0,28.0,24.0,48.0,23.0,20.0,41.0,72.0,11.0,0.0,5.0,58.0,20.0,18.0,3.0,7.0
2018-01-09,26.0,1.0,26.0,14.0,45.0,23.0,13.0,27.0,19.0,39.0,22.0,22.0,41.0,68.0,9.0,0.0,5.0,61.0,11.0,18.0,0.0,5.0
2018-01-10,25.0,1.0,25.0,15.0,43.0,22.0,13.0,26.0,21.0,38.0,19.0,20.0,41.0,65.0,9.0,0.0,5.0,54.0,14.0,23.0,0.0,5.0
2018-01-11,25.0,1.0,25.0,14.0,41.0,22.0,12.0,26.0,23.0,36.0,19.0,22.0,39.0,64.0,9.0,0.0,4.0,51.0,4.0,22.0,1.0,1.0
2018-01-12,25.0,1.0,25.0,14.0,45.0,21.0,12.0,26.0,21.0,63.0,28.0,22.0,35.0,66.0,8.0,1.0,5.0,49.0,17.0,15.0,2.0,5.0
2018-01-13,27.0,1.0,27.0,5.0,48.0,26.0,14.0,30.0,25.0,8.0,8.0,24.0,47.0,70.0,11.0,1.0,5.0,30.0,11.0,22.0,2.0,2.0
2018-01-14,26.0,1.0,26.0,3.0,44.0,25.0,12.0,29.0,24.0,3.0,3.0,23.0,39.0,62.0,10.0,1.0,4.0,26.0,1.0,22.0,1.0,0.0
2018-01-15,25.0,1.0,25.0,7.0,42.0,21.0,12.0,26.0,22.0,4.0,7.0,21.0,42.0,72.0,8.0,0.0,4.0,68.0,9.0,27.0,0.0,0.0
2018-01-16,24.0,1.0,24.0,16.0,40.0,20.0,12.0,25.0,20.0,27.0,18.0,20.0,34.0,68.0,8.0,1.0,4.0,57.0,15.0,16.0,2.0,6.0
2018-01-17,23.0,1.0,23.0,17.0,37.0,18.0,11.0,25.0,19.0,40.0,23.0,22.0,37.0,78.0,6.0,1.0,4.0,50.0,14.0,15.0,4.0,7.0
2018-01-18,25.0,1.0,25.0,20.0,41.0,20.0,11.0,25.0,18.0,41.0,26.0,24.0,41.0,76.0,7.0,1.0,5.0,61.0,23.0,20.0,5.0,1.0
2018-01-19,24.0,1.0,24.0,15.0,40.0,19.0,11.0,25.0,23.0,30.0,19.0,20.0,36.0,60.0,9.0,1.0,5.0,48.0,32.0,19.0,1.0,9.0
2018-01-20,25.0,1.0,25.0,4.0,47.0,22.0,12.0,28.0,25.0,3.0,4.0,22.0,48.0,75.0,9.0,1.0,5.0,36.0,16.0,20.0,0.0,0.0
2018-01-21,26.0,1.0,26.0,3.0,46.0,25.0,12.0,28.0,26.0,0.0,2.0,20.0,47.0,57.0,10.0,1.0,5.0,29.0,21.0,19.0,2.0,1.0
2018-01-22,25.0,1.0,25.0,14.0,40.0,19.0,12.0,25.0,20.0,22.0,12.0,19.0,42.0,68.0,7.0,1.0,4.0,57.0,23.0,25.0,4.0,1.0
2018-01-23,25.0,1.0,25.0,17.0,41.0,19.0,12.0,25.0,21.0,48.0,26.0,21.0,38.0,81.0,8.0,0.0,5.0,56.0,10.0,7.0,5.0,13.0
2018-01-24,24.0,1.0,24.0,17.0,38.0,19.0,12.0,25.0,19.0,36.0,20.0,23.0,43.0,67.0,7.0,1.0,5.0,69.0,15.0,17.0,5.0,11.0
2018-01-25,23.0,1.0,23.0,19.0,38.0,19.0,11.0,25.0,21.0,34.0,24.0,22.0,39.0,62.0,8.0,1.0,5.0,62.0,16.0,12.0,7.0,8.0
2018-01-26,25.0,1.0,25.0,21.0,42.0,19.0,12.0,25.0,26.0,50.0,30.0,22.0,40.0,60.0,8.0,1.0,4.0,51.0,10.0,24.0,7.0,19.0
2018-01-27,25.0,1.0,25.0,5.0,42.0,23.0,12.0,28.0,27.0,18.0,6.0,20.0,40.0,65.0,8.0,1.0,5.0,34.0,10.0,13.0,3.0,4.0
2018-01-28,25.0,1.0,25.0,3.0,42.0,22.0,12.0,28.0,26.0,7.0,5.0,23.0,41.0,68.0,9.0,1.0,4.0,28.0,20.0,21.0,2.0,8.0
2018-01-29,24.0,1.0,24.0,22.0,38.0,19.0,12.0,25.0,23.0,42.0,33.0,19.0,42.0,62.0,7.0,1.0,4.0,70.0,24.0,21.0,16.0,22.0
2018-01-30,23.0,1.0,23.0,23.0,38.0,20.0,11.0,24.0,22.0,47.0,32.0,20.0,42.0,59.0,8.0,1.0,4.0,51.0,17.0,19.0,16.0,25.0
2018-01-31,23.0,1.0,23.0,25.0,35.0,18.0,10.0,24.0,20.0,47.0,33.0,21.0,35.0,60.0,8.0,1.0,4.0,47.0,17.0,10.0,17.0,28.0
2018-02-01,23.0,1.0,23.0,40.0,36.0,18.0,10.0,24.0,20.0,70.0,58.0,26.0,42.0,67.0,8.0,0.0,4.0,65.0,12.0,23.0,76.0,75.0
2018-02-02,25.0,1.0,25.0,55.0,40.0,18.0,10.0,25.0,22.0,100.0,64.0,27.0,35.0,58.0,6.0,1.0,5.0,52.0,13.0,20.0,25.0,22.0
2018-02-03,25.0,1.0,25.0,8.0,43.0,23.0,11.0,26.0,24.0,8.0,10.0,22.0,33.0,66.0,9.0,1.0,5.0,33.0,6.0,35.0,0.0,1.0
2018-02-04,25.0,1.0,25.0,4.0,38.0,22.0,12.0,26.0,23.0,8.0,5.0,21.0,36.0,66.0,8.0,1.0,4.0,37.0,2.0,15.0,3.0,1.0
2018-02-05,23.0,1.0,23.0,27.0,38.0,19.0,10.0,23.0,23.0,45.0,36.0,18.0,40.0,66.0,9.0,0.0,4.0,61.0,15.0,17.0,4.0,3.0
2018-02-06,24.0,1.0,24.0,36.0,35.0,17.0,10.0,23.0,24.0,82.0,55.0,19.0,39.0,66.0,8.0,1.0,5.0,74.0,25.0,18.0,1.0,2.0
2018-02-07,23.0,1.0,23.0,24.0,36.0,18.0,11.0,23.0,20.0,26.0,35.0,18.0,32.0,66.0,7.0,1.0,4.0,65.0,23.0,33.0,3.0,3.0
2018-02-08,23.0,1.0,23.0,24.0,37.0,20.0,10.0,23.0,20.0,60.0,38.0,21.0,36.0,67.0,9.0,1.0,5.0,67.0,14.0,18.0,2.0,2.0
2018-02-09,24.0,1.0,24.0,26.0,39.0,19.0,11.0,24.0,20.0,54.0,36.0,21.0,33.0,57.0,9.0,1.0,4.0,58.0,22.0,22.0,2.0,4.0
2018-02-10,25.0,1.0,25.0,7.0,46.0,25.0,11.0,26.0,24.0,12.0,6.0,21.0,35.0,59.0,9.0,0.0,5.0,32.0,3.0,22.0,3.0,0.0
2018-02-11,26.0,1.0,26.0,2.0,41.0,25.0,12.0,27.0,25.0,3.0,5.0,20.0,41.0,60.0,12.0,0.0,5.0,36.0,1.0,21.0,1.0,0.0
2018-02-12,23.0,1.0,23.0,23.0,41.0,20.0,10.0,24.0,21.0,36.0,33.0,23.0,41.0,75.0,9.0,1.0,5.0,69.0,8.0,23.0,1.0,3.0
2018-02-13,23.0,1.0,23.0,20.0,38.0,20.0,10.0,24.0,22.0,38.0,33.0,21.0,34.0,67.0,8.0,1.0,4.0,58.0,21.0,18.0,2.0,3.0
2018-02-14,22.0,1.0,22.0,22.0,36.0,21.0,10.0,22.0,19.0,48.0,28.0,20.0,32.0,66.0,10.0,1.0,5.0,63.0,23.0,20.0,0.0,1.0
2018-02-15,23.0,1.0,23.0,27.0,35.0,20.0,10.0,23.0,22.0,41.0,31.0,22.0,35.0,59.0,8.0,1.0,5.0,79.0,6.0,18.0,4.0,2.0
2018-02-16,23.0,1.0,23.0,22.0,39.0,20.0,10.0,24.0,22.0,31.0,32.0,23.0,29.0,64.0,9.0,0.0,4.0,56.0,7.0,11.0,1.0,2.0
2018-02-17,25.0,1.0,25.0,4.0,42.0,22.0,12.0,28.0,22.0,8.0,6.0,22.0,35.0,70.0,8.0,1.0,5.0,32.0,7.0,36.0,0.0,0.0
2018-02-18,25.0,1.0,25.0,3.0,41.0,24.0,11.0,27.0,24.0,7.0,3.0,22.0,34.0,55.0,10.0,1.0,4.0,34.0,10.0,20.0,0.0,2.0
2018-02-19,24.0,1.0,24.0,9.0,40.0,20.0,10.0,25.0,23.0,14.0,10.0,21.0,41.0,67.0,8.0,1.0,4.0,58.0,14.0,26.0,0.0,0.0
2018-02-20,23.0,1.0,23.0,17.0,36.0,20.0,10.0,24.0,20.0,30.0,27.0,23.0,34.0,75.0,9.0,0.0,4.0,45.0,7.0,23.0,0.0,1.0
2018-02-21,22.0,1.0,22.0,15.0,34.0,19.0,10.0,24.0,18.0,42.0,19.0,19.0,33.0,64.0,8.0,1.0,5.0,58.0,14.0,16.0,1.0,2.0
2018-02-22,23.0,1.0,23.0,16.0,36.0,19.0,10.0,24.0,22.0,52.0,23.0,22.0,34.0,63.0,7.0,0.0,5.0,55.0,11.0,15.0,1.0,1.0
2018-02-23,23.0,1.0,23.0,16.0,35.0,21.0,10.0,24.0,21.0,30.0,22.0,20.0,36.0,68.0,9.0,1.0,5.0,61.0,13.0,11.0,1.0,3.0
2018-02-24,24.0,,24.0,3.0,43.0,23.0,11.0,26.0,28.0,6.0,3.0,22.0,39.0,60.0,9.0,1.0,4.0,38.0,11.0,18.0,0.0,0.0
2018-02-25,24.0,,24.0,3.0,39.0,24.0,11.0,27.0,22.0,11.0,5.0,18.0,42.0,58.0,9.0,1.0,4.0,37.0,8.0,38.0,0.0,0.0
2018-02-26,24.0,,24.0,16.0,34.0,19.0,11.0,24.0,26.0,34.0,26.0,16.0,39.0,66.0,8.0,1.0,4.0,81.0,14.0,24.0,1.0,0.0
2018-02-27,23.0,,23.0,18.0,38.0,18.0,11.0,23.0,23.0,29.0,28.0,23.0,40.0,62.0,10.0,1.0,4.0,82.0,19.0,18.0,0.0,0.0
2018-02-28,22.0,,22.0,15.0,38.0,18.0,10.0,23.0,21.0,46.0,21.0,21.0,36.0,59.0,9.0,0.0,5.0,80.0,17.0,16.0,1.0,2.0
2018-03-01,22.0,,22.0,16.0,36.0,17.0,9.0,23.0,23.0,36.0,20.0,23.0,39.0,73.0,7.0,0.0,4.0,69.0,17.0,18.0,1.0,2.0
2018-03-02,22.0,,22.0,16.0,38.0,19.0,10.0,24.0,25.0,18.0,19.0,20.0,29.0,59.0,9.0,1.0,4.0,53.0,15.0,3.0,0.0,0.0
2018-03-03,24.0,,24.0,4.0,40.0,22.0,12.0,25.0,25.0,14.0,8.0,23.0,38.0,68.0,10.0,1.0,5.0,35.0,11.0,27.0,1.0,0.0
2018-03-04,23.0,,23.0,3.0,41.0,21.0,10.0,26.0,24.0,8.0,3.0,21.0,43.0,68.0,10.0,2.0,5.0,32.0,13.0,29.0,0.0,0.0
2018-03-05,22.0,,22.0,16.0,38.0,18.0,9.0,23.0,21.0,21.0,19.0,19.0,37.0,79.0,8.0,1.0,5.0,60.0,7.0,15.0,1.0,0.0
2018-03-06,22.0,,22.0,15.0,37.0,18.0,9.0,22.0,22.0,27.0,21.0,20.0,31.0,67.0,8.0,1.0,4.0,71.0,10.0,26.0,0.0,0.0
2018-03-07,22.0,,22.0,15.0,36.0,18.0,9.0,22.0,25.0,50.0,20.0,20.0,33.0,68.0,7.0,0.0,5.0,45.0,14.0,10.0,1.0,2.0
2018-03-08,22.0,,22.0,16.0,37.0,17.0,9.0,23.0,24.0,25.0,20.0,21.0,37.0,63.0,8.0,1.0,5.0,56.0,12.0,19.0,0.0,2.0
2018-03-09,22.0,,22.0,14.0,36.0,19.0,9.0,23.0,24.0,33.0,28.0,21.0,31.0,66.0,7.0,1.0,5.0,47.0,18.0,17.0,1.0,0.0
2018-03-10,23.0,,23.0,4.0,40.0,22.0,11.0,26.0,28.0,3.0,6.0,23.0,34.0,70.0,9.0,1.0,4.0,36.0,8.0,21.0,0.0,0.0
2018-03-11,24.0,,24.0,3.0,38.0,20.0,12.0,26.0,24.0,11.0,2.0,21.0,42.0,53.0,9.0,1.0,5.0,46.0,14.0,15.0,0.0,0.0
2018-03-12,22.0,,22.0,16.0,36.0,19.0,9.0,23.0,24.0,43.0,19.0,17.0,38.0,66.0,10.0,1.0,4.0,57.0,22.0,18.0,2.0,0.0
2018-03-13,22.0,,22.0,16.0,36.0,18.0,10.0,22.0,24.0,36.0,24.0,20.0,40.0,52.0,8.0,1.0,4.0,80.0,14.0,26.0,1.0,2.0
2018-03-14,21.0,,21.0,13.0,34.0,17.0,9.0,22.0,22.0,27.0,21.0,22.0,40.0,48.0,7.0,1.0,4.0,71.0,12.0,2.0,0.0,0.0
2018-03-15,21.0,,21.0,14.0,35.0,15.0,9.0,22.0,22.0,22.0,14.0,22.0,31.0,67.0,7.0,0.0,4.0,59.0,22.0,16.0,1.0,0.0
2018-03-16,21.0,,21.0,15.0,33.0,17.0,10.0,23.0,24.0,46.0,23.0,18.0,31.0,51.0,8.0,1.0,4.0,59.0,13.0,14.0,0.0,4.0
2018-03-17,22.0,,22.0,4.0,42.0,21.0,10.0,26.0,22.0,6.0,3.0,22.0,33.0,61.0,8.0,1.0,4.0,32.0,3.0,21.0,0.0,0.0
2018-03-18,22.0,,22.0,3.0,36.0,19.0,10.0,25.0,24.0,3.0,4.0,23.0,35.0,51.0,9.0,1.0,4.0,28.0,8.0,17.0,1.0,0.0
